mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian
14SKA,2016-05-18,2016-05-18T17:23:02.027000+00:00,S2A_MSIL2A_20160518T172302_N0212_R012_T14SKA_20210211T122123,93.03961,False,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2018-03-04,2018-03-04T17:21:59.027000+00:00,S2B_MSIL2A_20180304T172159_N0212_R012_T14SKA_20201013T063928,2.692904,True,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2019-08-14,2019-08-14T17:29:01.024000+00:00,S2A_MSIL2A_20190814T172901_N0212_R055_T14SKA_20201005T001550,4.886192,False,66.839,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2022-10-04,2022-10-04T17:22:01.024000+00:00,S2A_MSIL2A_20221004T172201_N0400_R012_T14SKA_20221005T095514,2.705572,False,0.001,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2024-08-19,2024-08-19T17:18:59.024000+00:00,S2B_MSIL2A_20240819T171859_N0511_R012_T14SKA_20240819T214314,0.036805,False,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKB,2017-05-13,2017-05-13T17:23:01.026000+00:00,S2A_MSIL2A_20170513T172301_N0212_R012_T14SKB_20210209T151646,0.073684,False,2.036,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2017-07-27,2017-07-27T17:18:59.027000+00:00,S2B_MSIL2A_20170727T171859_N0212_R012_T14SKB_20210210T153152,23.632911,True,2.132,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2021-02-26,2021-02-26T17:22:59.024000+00:00,S2B_MSIL2A_20210226T172259_N0212_R012_T14SKB_20210227T065028,26.30617,False,2.311,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2021-04-25,2021-04-25T17:29:01.024000+00:00,S2A_MSIL2A_20210425T172901_N0212_R055_T14SKB_20210426T101654,0.255273,True,39.919,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2022-11-01,2022-11-01T17:34:49.024000+00:00,S2B_MSIL2A_20221101T173449_N0400_R055_T14SKB_20221102T034404,0.039472,False,40.519,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SKB_20250131T221856,0.04844,False,2.003,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKC,2016-11-07,2016-11-07T17:35:32.026000+00:00,S2A_MSIL2A_20161107T173532_N0212_R055_T14SKC_20210413T232803,31.597607,False,15.174,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2018-02-12,2018-02-12T17:24:29.027000+00:00,S2B_MSIL2A_20180212T172429_N0212_R012_T14SKC_20201013T203944,4.945012,True,21.638,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2020-04-27,2020-04-27T17:19:01.024000+00:00,S2A_MSIL2A_20200427T171901_N0212_R012_T14SKC_20200922T074127,53.427552,False,21.108,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2020-07-29,2020-07-29T17:29:01.024000+00:00,S2A_MSIL2A_20200729T172901_N0212_R055_T14SKC_20200818T003057,26.027149,True,15.226,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2023-01-22,2023-01-22T17:26:21.024000+00:00,S2A_MSIL2A_20230122T172621_N0400_R012_T14SKC_20230124T032335,0.001164,False,20.957,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2023-11-13,2023-11-13T17:25:59.024000+00:00,S2B_MSIL2A_20231113T172559_N0509_R012_T14SKC_20231113T221314,91.601825,True,22.162,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SKC_20250131T221856,0.02465,False,20.599,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SLA,2018-12-14,2018-12-14T17:27:21.024000+00:00,S2A_MSIL2A_20181214T172721_N0212_R012_T14SLA_20201008T100147,0.231217,False,0.001,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2020-07-16,2020-07-16T17:19:01.024000+00:00,S2A_MSIL2A_20200716T171901_N0212_R012_T14SLA_20200918T185404,0.036523,False,90.715,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2021-01-17,2021-01-17T17:26:49.024000+00:00,S2B_MSIL2A_20210117T172649_N0212_R012_T14SLA_20210118T152240,2.147901,True,0.001,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2023-05-12,2023-05-12T17:30:41.024000+00:00,S2A_MSIL2A_20230512T173041_N0509_R012_T14SLA_20230513T022131,45.715553,False,0.001,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2024-08-29,2024-08-29T17:18:59.024000+00:00,S2B_MSIL2A_20240829T171859_N0511_R012_T14SLA_20240829T214110,35.285479,False,0.0,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLB,2017-06-22,2017-06-22T17:22:51.026000+00:00,S2A_MSIL2A_20170622T172251_N0212_R012_T14SLB_20210210T005819,14.121476,False,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2021-01-17,2021-01-17T17:26:49.024000+00:00,S2B_MSIL2A_20210117T172649_N0212_R012_T14SLB_20210118T150945,5.38563,False,3.255,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2023-09-04,2023-09-04T17:18:59.024000+00:00,S2B_MSIL2A_20230904T171859_N0509_R012_T14SLB_20230905T000819,0.000567,False,0.001,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SLB_20250131T221856,0.016884,False,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLC,2017-11-14,2017-11-14T17:25:49.027000+00:00,S2B_MSIL2A_20171114T172549_N0212_R012_T14SLC_20201014T195453,88.882966,False,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2018-01-03,2018-01-03T17:27:09.027000+00:00,S2B_MSIL2A_20180103T172709_N0212_R012_T14SLC_20201014T031004,1.66453,True,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2020-11-03,2020-11-03T17:25:11.024000+00:00,S2A_MSIL2A_20201103T172511_N0212_R012_T14SLC_20201110T055105,20.818455,False,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2022-01-17,2022-01-17T17:26:51.024000+00:00,S2A_MSIL2A_20220117T172651_N0300_R012_T14SLC_20220118T121548,0.962359,False,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2022-02-26,2022-02-26T17:23:01.024000+00:00,S2A_MSIL2A_20220226T172301_N0400_R012_T14SLC_20220302T130334,42.209318,True,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2024-02-26,2024-02-26T17:23:01.024000+00:00,S2A_MSIL2A_20240226T172301_N0510_R012_T14SLC_20240226T231457,22.324806,False,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SMA,2018-07-29,2018-07-29T17:08:49.024000+00:00,S2B_MSIL2A_20180729T170849_N0212_R112_T14SMA_20201011T213111,1.373535,False,10.662,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2021-08-27,2021-08-27T17:08:51.024000+00:00,S2A_MSIL2A_20210827T170851_N0300_R112_T14SMA_20210828T050334,18.459728,False,10.436,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2022-06-11,2022-06-11T17:18:59.024000+00:00,S2B_MSIL2A_20220611T171859_N0400_R012_T14SMA_20220612T130215,0.328839,False,31.876,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2024-10-03,2024-10-03T17:21:51.024000+00:00,S2A_MSIL2A_20241003T172151_N0511_R012_T14SMA_20241003T232400,0.000272,False,31.868,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SMA_20250131T221856,0.002021,True,31.596,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMB,2016-06-07,2016-06-07T17:23:02.027000+00:00,S2A_MSIL2A_20160607T172302_N0212_R012_T14SMB_20210211T172607,39.146371,False,0.0,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2016-08-26,2016-08-26T17:22:52.026000+00:00,S2A_MSIL2A_20160826T172252_N0212_R012_T14SMB_20210212T182418,35.697009,True,8.334,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2019-05-15,2019-05-15T17:08:59.024000+00:00,S2B_MSIL2A_20190515T170859_N0212_R112_T14SMB_20201006T143945,6.391189,False,31.179,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2020-11-30,2020-11-30T17:17:01.024000+00:00,S2A_MSIL2A_20201130T171701_N0212_R112_T14SMB_20201201T155545,16.002606,True,30.688,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2022-06-13,2022-06-13T17:09:01.024000+00:00,S2A_MSIL2A_20220613T170901_N0400_R112_T14SMB_20220614T150038,0.000637,False,30.735,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2024-09-10,2024-09-10T17:09:01.024000+00:00,S2A_MSIL2A_20240910T170901_N0511_R112_T14SMB_20240911T000605,3.224759,False,8.858,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SMB_20250131T221856,0.000853,True,31.216,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMC,2016-09-15,2016-09-15T17:22:52.026000+00:00,S2A_MSIL2A_20160915T172252_N0212_R012_T14SMC_20210213T011805,74.178101,False,0.0,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2019-04-28,2019-04-28T17:19:09.024000+00:00,S2B_MSIL2A_20190428T171909_N0212_R012_T14SMC_20201105T214414,7.765462,False,52.319,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2020-06-08,2020-06-08T17:08:49.024000+00:00,S2B_MSIL2A_20200608T170849_N0212_R112_T14SMC_20200826T161405,0.242879,True,0.001,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2022-04-12,2022-04-12T17:18:49.024000+00:00,S2B_MSIL2A_20220412T171849_N0400_R012_T14SMC_20220413T131350,55.93546,False,0.001,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2022-05-27,2022-05-27T17:19:01.024000+00:00,S2A_MSIL2A_20220527T171901_N0400_R012_T14SMC_20220528T204611,0.827559,True,0.001,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2025-01-31,2025-01-31T17:26:11.025000+00:00,S2C_MSIL2A_20250131T172611_N0511_R012_T14SMC_20250131T221856,0.010149,False,0.0,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
17SLA,2018-03-03,2018-03-03T16:13:39.027000+00:00,S2B_MSIL2A_20180303T161339_N0212_R140_T17SLA_20201013T061119,1.855716,False,0.001,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLA,2018-12-13,2018-12-13T16:16:51.024000+00:00,S2A_MSIL2A_20181213T161651_N0212_R140_T17SLA_20201008T094450,93.089605,True,0.001,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLA,2019-04-27,2019-04-27T16:08:39.024000+00:00,S2B_MSIL2A_20190427T160839_N0212_R140_T17SLA_20201105T203943,1.184927,False,0.001,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLA,2021-04-01,2021-04-01T16:09:01.024000+00:00,S2A_MSIL2A_20210401T160901_N0212_R140_T17SLA_20210402T160834,82.978515,True,0.001,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLA,2023-10-28,2023-10-28T16:14:01.024000+00:00,S2A_MSIL2A_20231028T161401_N0509_R140_T17SLA_20231028T233025,39.082006,False,0.0,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLA,2025-01-28,2025-01-28T16:24:39.024000+00:00,S2B_MSIL2A_20250128T162439_N0511_R040_T17SLA_20250128T201354,0.000118,False,60.509,USA,"POLYGON Z ((-83.2483799039 37.0252757852 0, -82.0143025385 37.0422472418 0, -82.001451963 36.0525410086 0, -83.2199171917 36.0361676977 0, -83.2483799039 37.0252757852 0))",True,False,True,False
17SLB,2018-09-19,2018-09-19T16:09:29.024000+00:00,S2B_MSIL2A_20180919T160929_N0300_R140_T17SLB_20210613T193542,1.776546,False,0.545,USA,"POLYGON Z ((-83.2755282362 37.9255817499 0, -82.026560059 37.9431111742 0, -82.0131251433 36.9535591425 0, -83.2457721304 36.936641907 0, -83.2755282362 37.9255817499 0))",True,False,True,False
17SLB,2020-04-26,2020-04-26T16:09:01.024000+00:00,S2A_MSIL2A_20200426T160901_N0212_R140_T17SLB_20200922T041957,93.82012,False,0.357,USA,"POLYGON Z ((-83.2755282362 37.9255817499 0, -82.026560059 37.9431111742 0, -82.0131251433 36.9535591425 0, -83.2457721304 36.936641907 0, -83.2755282362 37.9255817499 0))",True,False,True,False
17SLB,2021-06-15,2021-06-15T16:08:29.024000+00:00,S2B_MSIL2A_20210615T160829_N0212_R140_T17SLB_20210616T011347,31.875338,True,0.336,USA,"POLYGON Z ((-83.2755282362 37.9255817499 0, -82.026560059 37.9431111742 0, -82.0131251433 36.9535591425 0, -83.2457721304 36.936641907 0, -83.2755282362 37.9255817499 0))",True,False,True,False
17SLB,2022-08-19,2022-08-19T16:08:29.024000+00:00,S2B_MSIL2A_20220819T160829_N0400_R140_T17SLB_20220820T043524,30.576655,False,0.501,USA,"POLYGON Z ((-83.2755282362 37.9255817499 0, -82.026560059 37.9431111742 0, -82.0131251433 36.9535591425 0, -83.2457721304 36.936641907 0, -83.2755282362 37.9255817499 0))",True,False,True,False
